city,zipcode,avg_house_price,number_of_schools,population,poverty_count,median_household_income,poverty_rate
Raleigh,27607,646228.6284722222,4,29536.0,2870.0,77092.0,9.716955579631637
Raleigh,27608,776999.3985239853,3,11054.0,534.0,107875.0,4.8308304686086485
Raleigh,27609,599334.6292517007,6,32870.0,3395.0,58983.0,10.328567082446
Raleigh,27610,198104.52218430035,14,78475.0,15074.0,50092.0,19.208665179993627
Raleigh,27612,503928.55102040817,5,38748.0,3218.0,76765.0,8.304944771343036
Raleigh,27613,440825.10204081633,5,42933.0,1760.0,96185.0,4.0994107097104795
Raleigh,27614,513414.75789473683,10,33287.0,1239.0,106469.0,3.7221738216120412
Raleigh,27615,489777.3163265306,8,43461.0,2412.0,82214.0,5.549803271898944
Raleigh,27616,256625.6326530612,7,53364.0,6027.0,68084.0,11.29413087474702
Raleigh,27617,571725.4084507042,1,18856.0,1178.0,83309.0,6.247348324140857
Ramseur,27316,246672.52280701755,4,7157.0,1765.0,39570.0,24.661170881654325
Randleman,27317,217544.46666666667,4,16640.0,2666.0,43754.0,16.021634615384617
Red Oak,27809,264322.48360655736,4,5083.0,932.0,47940.0,18.335628565807593
Red Springs,28377,145463.95454545456,4,12933.0,4682.0,28176.0,36.20196396814351
Reidsville,27320,166145.34256055363,13,38634.0,6678.0,41771.0,17.285292747321012
Rennert,28386,56715.779661016946,1,5997.0,2230.0,31092.0,37.185259296314825
Richfield,28137,229441.4427480916,1,3248.0,189.0,52167.0,5.818965517241379
Richlands,28574,187610.20175438595,4,18116.0,2502.0,49267.0,13.810995804813425
Roanoke Rapids,27870,167454.29591836734,7,25792.0,6125.0,36287.0,23.74767369727047
Robbins,27325,139806.05405405405,3,6767.0,1391.0,43333.0,20.55563765331757
Rockingham,28379,184504.17647058822,8,24403.0,5713.0,36806.0,23.41105601770274
Rockwell,28138,212805.68604651163,2,9912.0,1051.0,50331.0,10.603309120258272
Rocky Mount,27801,58111.67346938775,6,19737.0,5538.0,32346.0,28.058975528195774
Rocky Mount,27803,254059.09793814432,3,18791.0,2851.0,47843.0,15.172156883614496
Rocky Mount,27804,208309.9641025641,9,29938.0,3631.0,51385.0,12.128398690627296
Rocky Point,28457,231457.40983606558,4,10303.0,2112.0,48843.0,20.49888382024653
Rodanthe,27982,523158.798206278,1,54.0,10.0,-666666666.0,18.51851851851852
Rolesville,27571,305592.6214285714,4,6664.0,210.0,112425.0,3.1512605042016806
Rowland,28383,109850.66666666667,4,8854.0,2536.0,33952.0,28.64242150440479
Roxboro,27573,146418.78911564627,5,11158.0,3113.0,32726.0,27.89926510127263
Roxboro,27574,228370.83276450512,4,14489.0,2129.0,50483.0,14.69390572158189
Ruffin,27326,240942.77900552485,1,2872.0,499.0,49053.0,17.37465181058496
Rural Hall,27045,153556.46258503402,1,9374.0,975.0,53932.0,10.401109451674845
Rutherfordton,28139,229032.02040816325,4,20900.0,2510.0,45053.0,12.009569377990431
Saint Pauls,28384,113703.95454545454,3,11199.0,2468.0,32744.0,22.037681935887132
Salisbury,28144,265897.8639455782,4,25158.0,4766.0,43136.0,18.94427219969791
Salisbury,28146,266082.19727891154,7,27496.0,4264.0,51806.0,15.50771021239453
Salisbury,28147,277302.0170068027,4,24878.0,4395.0,49048.0,17.666211110217862
Sandy Ridge,27046,185084.66666666666,1,1922.0,242.0,38589.0,12.59105098855359
Sanford,27330,195881.49659863947,13,39279.0,6191.0,48744.0,15.761602892130655
Sanford,27332,257484.76530612246,4,31629.0,4352.0,57649.0,13.759524487021405
Scotland Neck,27874,87483.12274368231,2,3766.0,915.0,36023.0,24.2963356346256
Seagrove,27341,228482.89682539683,2,5263.0,471.0,44789.0,8.949268478054341
Selma,27576,205824.08823529413,2,18104.0,4918.0,38676.0,27.165267344233317
Semora,27343,456031.0630630631,1,1579.0,290.0,64244.0,18.36605446485117
Seven Lakes,27376,356686.79591836734,3,8998.0,811.0,63278.0,9.013114025338965
Seven Springs,28578,189460.55555555556,1,6858.0,1926.0,44288.0,28.083989501312335
Shallotte,28470,284641.6111111111,2,12089.0,2359.0,39636.0,19.513607411696583
Shawboro,27973,347209.614973262,1,1143.0,146.0,41736.0,12.773403324584425
Shelby,28150,198342.89115646257,8,27581.0,6350.0,38328.0,23.023095609296256
Shelby,28152,151464.39115646257,10,25348.0,5132.0,41492.0,20.24617326810794
Sherrills Ford,28673,475000.2380952381,1,6307.0,275.0,78479.0,4.360234659901697
Siler City,27344,183486.0586080586,7,18798.0,3720.0,42680.0,19.78933929141398
Sims,27880,266214.010989011,1,3242.0,589.0,65768.0,18.167797655768045
Smithfield,27577,225846.64705882352,8,25330.0,4465.0,46508.0,17.627319384129493
Snow Camp,27349,216872.27272727274,1,5500.0,436.0,52547.0,7.927272727272728
Southern Pines,28387,390367.4030612245,3,15526.0,2017.0,60617.0,12.991111683627462
Spencer,28159,91462.79069767441,3,2908.0,698.0,38125.0,24.002751031636862
Spindale,28160,87838.38095238095,2,3586.0,433.0,36199.0,12.07473508087005
Spring Hope,27882,167596.54358974358,2,7637.0,1827.0,42587.0,23.92300641613199
Spring Lake,28390,221259.97959183675,8,23790.0,4763.0,46600.0,20.02101723413199
Stallings,28104,445827.72789115645,5,31085.0,1349.0,104745.0,4.339713688274087
Stanfield,28163,279472.09523809527,1,5469.0,416.0,64559.0,7.606509416712378
Stanley,28164,339287.19101123593,3,15099.0,1140.0,56762.0,7.550168885356647
Stantonsburg,27883,118398.4375,2,2970.0,592.0,44561.0,19.93265993265993
State Road,28676,361329.74576271186,2,4028.0,492.0,52543.0,12.21449851042701
Statesville,28625,277754.9128787879,6,39518.0,4945.0,50216.0,12.513285085277595
Statesville,28677,210032.09665427508,15,34545.0,6196.0,45191.0,17.936025474019395
Stedman,28391,249834.26285714286,2,5984.0,1268.0,52762.0,21.18983957219251
Stem,27581,353006.8333333333,1,4832.0,112.0,63667.0,2.3178807947019866
Stokesdale,27357,346071.00340136053,1,8652.0,1195.0,61101.0,13.811835413777162
Stoneville,27048,141909.16262975777,1,8059.0,1432.0,53154.0,17.768953964511727
Stony Point,28678,324200.335,1,6577.0,650.0,48083.0,9.882925345902386
Sugar Grove,28679,377815.2171945701,2,1740.0,202.0,46250.0,11.609195402298852
Summerfield,27358,443891.79931972787,2,15184.0,765.0,90909.0,5.038198103266597
Sunbury,27979,190195.9411764706,1,1547.0,53.0,59688.0,3.4259857789269557
Surf City,28445,510669.8369565217,3,7278.0,910.0,59766.0,12.503435009618027
Swannanoa,28778,253666.9962962963,4,9939.0,1562.0,46265.0,15.71586678740316
Swansboro,28584,262199.02040816325,5,12265.0,1620.0,59102.0,13.208316347329802
Sylva,28779,307908.63586956525,5,18141.0,2513.0,53582.0,13.852599084945702
Tarboro,27886,156131.0,10,20450.0,4240.0,35959.0,20.733496332518335
Taylorsville,28681,183017.6,7,25636.0,3254.0,45788.0,12.693087845217663
Thomasville,27360,209092.24829931973,12,45603.0,7386.0,43661.0,16.19630287481087
Timberlake,27583,349890.7,1,7020.0,505.0,58274.0,7.193732193732194
Tobaccoville,27050,299944.92517006805,1,3995.0,343.0,54167.0,8.585732165206508
Trenton,28585,114630.30898876404,3,3674.0,1190.0,31600.0,32.38976592270005
Trinity,27370,299137.0315789474,7,15678.0,1714.0,51748.0,10.932516902666157
Troutman,28166,344348.9148148148,3,9394.0,1050.0,61406.0,11.177347242921014
Union Grove,28689,284067.5652173913,1,2071.0,346.0,61000.0,16.706904876871075
Valdese,28690,200103.84848484848,3,9125.0,1549.0,41875.0,16.975342465753425
Vale,28168,263747.6666666667,3,10056.0,1173.0,47888.0,11.664677804295941
Vanceboro,28586,176046.7103448276,2,7259.0,1615.0,35500.0,22.24824355971897
Vass,28394,329459.7806122449,2,5303.0,1113.0,47018.0,20.988119932113896
Vilas,28692,456652.7448979592,1,3941.0,409.0,56361.0,10.378076630296878
Wade,28395,270617.9666666667,1,2466.0,216.0,54656.0,8.75912408759124
Wagram,28396,277418.4379844961,1,2620.0,711.0,44901.0,27.137404580152673
Wake Forest,27587,365382.08219178085,11,66583.0,3624.0,92878.0,5.442830752594506
Walkertown,27051,196511.12585034015,4,7678.0,824.0,47940.0,10.731961448293827
Walnut Cove,27052,197021.68359375,5,9906.0,1724.0,39460.0,17.403593781546537
Washington,27889,214979.93537414967,7,26576.0,5692.0,40740.0,21.41782059000602
Waxhaw,28173,420879.74074074073,12,56910.0,2124.0,116043.0,3.732208750658935
Waynesville,28785,313088.0162162162,1,7811.0,890.0,58551.0,11.394187684035336
Waynesville,28786,356457.98924731184,6,20821.0,2754.0,48486.0,13.227030401997983
Weaverville,28787,366159.2111111111,6,21314.0,2495.0,53258.0,11.705920990898
Weldon,27890,88032.33992094862,3,2778.0,1230.0,28264.0,44.27645788336933
Wendell,27591,202184.5068027211,10,21098.0,2106.0,62651.0,9.981988814105602
Whispering Pines,28327,290656.27040816325,4,16192.0,2051.0,53080.0,12.666749011857709
Whitakers,27891,111361.47222222222,1,5356.0,1229.0,42656.0,22.9462285287528
Whittier,28789,326929.71428571426,1,5281.0,750.0,40708.0,14.201855709145994
Wilkesboro,28697,212006.75850340136,4,13638.0,2148.0,46769.0,15.750109986801583
Willow Spring,27592,239949.48529411765,2,15588.0,1451.0,67820.0,9.308442391583268
Wilmington,28401,278557.604743083,9,24279.0,7487.0,33309.0,30.83734914947074
Wilmington,28403,494934.7755905512,8,40919.0,10576.0,37235.0,25.846183924338327
Wilmington,28405,697655.9921259843,9,32330.0,5569.0,54544.0,17.225487163625118
Wilmington,28409,466301.8385826772,4,34180.0,2938.0,78761.0,8.595669982445875
Wilmington,28411,418228.6877470356,2,37995.0,3639.0,72045.0,9.57757599684169
Wilmington,28412,334491.0905511811,9,38213.0,6231.0,52306.0,16.305969172794597
Wilson,27893,164183.8440860215,18,39372.0,11414.0,34210.0,28.99014528091029
Wilson,27896,274528.74731182796,2,20681.0,1860.0,63792.0,8.993762390600066
Wingate,28174,201649.47037037037,2,9284.0,1729.0,48936.0,18.623438173201208
Winnabow,28479,273066.7037037037,1,6274.0,634.0,59175.0,10.105196047178833
Winston-Salem,27040,248174.02040816325,2,11803.0,1176.0,73442.0,9.963568584258239
Winston-Salem,27101,186665.68027210885,10,19681.0,5935.0,31805.0,30.155988008739392
Winston-Salem,27103,205186.68707482994,4,34993.0,5856.0,49623.0,16.73477552653388
Winston-Salem,27104,469880.7380952381,6,27892.0,2509.0,64579.0,8.995410870500502
Winston-Salem,27105,79489.94217687075,13,40530.0,11089.0,33937.0,27.359980261534666
Winston-Salem,27106,462767.55102040817,13,48351.0,8233.0,49947.0,17.02756923331472
Winston-Salem,27107,182610.83333333334,7,47610.0,12051.0,42787.0,25.311909262759926
Winston-Salem,27127,157798.5,9,39902.0,7308.0,48262.0,18.31487143501579
Winterville,28590,282644.21428571426,5,24613.0,2747.0,65594.0,11.160768699467761
Wrightsville Beach,28480,1574379.1746031747,1,2536.0,216.0,83417.0,8.517350157728707
Yadkinville,27055,239051.99333333335,4,14131.0,1855.0,44574.0,13.127167221003466
Youngsville,27596,290807.5238095238,3,18359.0,1624.0,70535.0,8.845797701399858
Zebulon,27597,228846.3890784983,5,23538.0,2995.0,58514.0,12.724105701418983
Zionville,28698,852329.1428571428,1,2247.0,511.0,42609.0,22.741433021806852
