city,zipcode,avg_house_price,number_of_schools,population,poverty_count,median_household_income,poverty_rate
Smithfield,27577,68880.25414364641,8,25330.0,4465.0,46508.0,17.627319384129493
Snow Camp,27349,125311.72727272728,1,5500.0,436.0,52547.0,7.927272727272728
Spindale,28160,24837.275510204083,2,3586.0,433.0,36199.0,12.07473508087005
Stallings,28104,150526.11965811966,5,31085.0,1349.0,104745.0,4.339713688274087
Stanfield,28163,130214.01503759398,1,5469.0,416.0,64559.0,7.606509416712378
Stanley,28164,98144.25217391305,3,15099.0,1140.0,56762.0,7.550168885356647
Stantonsburg,27883,27935.841584158417,2,2970.0,592.0,44561.0,19.93265993265993
State Road,28676,131236.29824561405,2,4028.0,492.0,52543.0,12.21449851042701
Statesville,28625,111983.46067415731,6,39518.0,4945.0,50216.0,12.513285085277595
Statesville,28677,93202.30855018587,15,34545.0,6196.0,45191.0,17.936025474019395
Stedman,28391,149503.0185185185,2,5984.0,1268.0,52762.0,21.18983957219251
Stem,27581,149891.98484848486,1,4832.0,112.0,63667.0,2.3178807947019866
Stokesdale,27357,123503.60833333334,1,8652.0,1195.0,61101.0,13.811835413777162
Stoneville,27048,92706.24305555556,1,8059.0,1432.0,53154.0,17.768953964511727
Stony Point,28678,146162.54385964913,1,6577.0,650.0,48083.0,9.882925345902386
Sugar Grove,28679,141748.55102040817,2,1740.0,202.0,46250.0,11.609195402298852
Summerfield,27358,106722.73469387754,2,15184.0,765.0,90909.0,5.038198103266597
Surf City,28445,184628.0918918919,3,7278.0,910.0,59766.0,12.503435009618027
Swannanoa,28778,117896.33198380566,4,9939.0,1562.0,46265.0,15.71586678740316
Swansboro,28584,123016.25498007968,5,12265.0,1620.0,59102.0,13.208316347329802
Sylva,28779,131702.44086021505,5,18141.0,2513.0,53582.0,13.852599084945702
Tarboro,27886,117612.87755102041,10,20450.0,4240.0,35959.0,20.733496332518335
Taylorsville,28681,57343.88,7,25636.0,3254.0,45788.0,12.693087845217663
Thomasville,27360,59304.64835164835,12,45603.0,7386.0,43661.0,16.19630287481087
Tobaccoville,27050,114775.41666666667,1,3995.0,343.0,54167.0,8.585732165206508
Traphill,28685,72988.57983193277,1,1979.0,548.0,37813.0,27.690752905507832
Trenton,28585,68154.54,3,3674.0,1190.0,31600.0,32.38976592270005
Trinity,27370,122086.3547008547,7,15678.0,1714.0,51748.0,10.932516902666157
Troutman,28166,174584.63855421686,3,9394.0,1050.0,61406.0,11.177347242921014
Union Grove,28689,82166.94838709677,1,2071.0,346.0,61000.0,16.706904876871075
Vale,28168,105768.84360189573,3,10056.0,1173.0,47888.0,11.664677804295941
Vanceboro,28586,85887.76923076923,2,7259.0,1615.0,35500.0,22.24824355971897
Vilas,28692,117189.57142857143,1,3941.0,409.0,56361.0,10.378076630296878
Wagram,28396,23421.088888888888,1,2620.0,711.0,44901.0,27.137404580152673
Wake Forest,27587,148279.1224489796,11,66583.0,3624.0,92878.0,5.442830752594506
Walkertown,27051,64300.24817518248,4,7678.0,824.0,47940.0,10.731961448293827
Walnut Cove,27052,74747.01360544217,5,9906.0,1724.0,39460.0,17.403593781546537
Washington,27889,74217.70068027212,7,26576.0,5692.0,40740.0,21.41782059000602
Waxhaw,28173,144777.71535580524,12,56910.0,2124.0,116043.0,3.732208750658935
Waynesville,28785,71058.77528089887,1,7811.0,890.0,58551.0,11.394187684035336
Waynesville,28786,100643.95698924731,6,20821.0,2754.0,48486.0,13.227030401997983
Weaverville,28787,134773.12781954888,6,21314.0,2495.0,53258.0,11.705920990898
Wendell,27591,97166.96928327646,10,21098.0,2106.0,62651.0,9.981988814105602
Whitakers,27891,74079.05857740586,1,5356.0,1229.0,42656.0,22.9462285287528
Whittier,28789,110048.64130434782,1,5281.0,750.0,40708.0,14.201855709145994
Wilkesboro,28697,70803.4382022472,4,13638.0,2148.0,46769.0,15.750109986801583
Willow Spring,27592,139386.89705882352,2,15588.0,1451.0,67820.0,9.308442391583268
Wilmington,28401,145191.12972972973,9,24279.0,7487.0,33309.0,30.83734914947074
Wilmington,28403,93233.35483870968,8,40919.0,10576.0,37235.0,25.846183924338327
Wilmington,28405,141256.25,9,32330.0,5569.0,54544.0,17.225487163625118
Wilmington,28409,186609.0,4,34180.0,2938.0,78761.0,8.595669982445875
Wilmington,28411,316519.2374429224,2,37995.0,3639.0,72045.0,9.57757599684169
Wilmington,28412,129484.33529411764,9,38213.0,6231.0,52306.0,16.305969172794597
Wilson,27893,23071.434782608696,18,39372.0,11414.0,34210.0,28.99014528091029
Wilson,27896,69643.24489795919,2,20681.0,1860.0,63792.0,8.993762390600066
Wingate,28174,144623.9875,2,9284.0,1729.0,48936.0,18.623438173201208
Winnabow,28479,123029.46376811594,1,6274.0,634.0,59175.0,10.105196047178833
Winston-Salem,27040,97269.4914675768,2,11803.0,1176.0,73442.0,9.963568584258239
Winston-Salem,27101,76280.36956521739,10,19681.0,5935.0,31805.0,30.155988008739392
Winston-Salem,27103,84340.03741496599,4,34993.0,5856.0,49623.0,16.73477552653388
Winston-Salem,27104,79683.66666666667,6,27892.0,2509.0,64579.0,8.995410870500502
Winston-Salem,27105,37305.693181818184,13,40530.0,11089.0,33937.0,27.359980261534666
Winston-Salem,27106,84904.15986394558,13,48351.0,8233.0,49947.0,17.02756923331472
Winston-Salem,27107,55653.04761904762,7,47610.0,12051.0,42787.0,25.311909262759926
Winston-Salem,27127,55732.25850340136,9,39902.0,7308.0,48262.0,18.31487143501579
Winterville,28590,57159.475,5,24613.0,2747.0,65594.0,11.160768699467761
Wrightsville Beach,28480,274212.24242424243,1,2536.0,216.0,83417.0,8.517350157728707
Youngsville,27596,100356.46486486486,3,18359.0,1624.0,70535.0,8.845797701399858
Zebulon,27597,114133.75886524822,5,23538.0,2995.0,58514.0,12.724105701418983
Zionville,28698,123630.13772455089,1,2247.0,511.0,42609.0,22.741433021806852
